Epoch: 0 | Average Loss: 1.0855527731751193 | Val Loss: 0.9625028765797615
Epoch: 1 | Average Loss: 0.8753028137142919 | Val Loss: 0.8756953055858612
Epoch: 2 | Average Loss: 0.8085678579626965 | Val Loss: 0.8380919045209885
Epoch: 3 | Average Loss: 0.7634961380177185 | Val Loss: 0.7912055877447128
Epoch: 4 | Average Loss: 0.7232130276756127 | Val Loss: 0.7588450157046318
Epoch: 5 | Average Loss: 0.6779994657260029 | Val Loss: 0.6795786272287369
Epoch: 6 | Average Loss: 0.6472813100975101 | Val Loss: 0.6670957571864128
Epoch: 7 | Average Loss: 0.623990096740362 | Val Loss: 0.6375001212060452
Epoch: 8 | Average Loss: 0.6001553047705097 | Val Loss: 0.6443316306173802
Epoch: 9 | Average Loss: 0.5820294703806148 | Val Loss: 0.5965517257153988
Epoch: 10 | Average Loss: 0.5654441780553144 | Val Loss: 0.6247931270897389
Epoch: 11 | Average Loss: 0.5423522346843315 | Val Loss: 0.5840388848185539
Epoch: 12 | Average Loss: 0.5335232730434146 | Val Loss: 0.5603443155288697
Epoch: 13 | Average Loss: 0.5241580756220926 | Val Loss: 0.5540856858491897
Epoch: 14 | Average Loss: 0.5153355799435128 | Val Loss: 0.5501148732900619
Epoch: 15 | Average Loss: 0.5062787229375493 | Val Loss: 0.61724494099617
Epoch: 16 | Average Loss: 0.5013814576631112 | Val Loss: 0.5214238803386688
Epoch: 17 | Average Loss: 0.4913678173957172 | Val Loss: 0.5182865216135979
Epoch: 18 | Average Loss: 0.4809669346238176 | Val Loss: 0.5154562904834747
Epoch: 19 | Average Loss: 0.4754072068539518 | Val Loss: 0.496543472468853
Epoch: 20 | Average Loss: 0.46763749130230436 | Val Loss: 0.5008820004463196
Epoch: 21 | Average Loss: 0.4579548361380735 | Val Loss: 0.5042782504558563
Epoch: 22 | Average Loss: 0.45276533553917564 | Val Loss: 0.5066375266313553
Epoch: 23 | Average Loss: 0.44609958885778345 | Val Loss: 0.48304331457614896
Epoch: 24 | Average Loss: 0.43929586310179963 | Val Loss: 0.4987393167614937
Epoch: 25 | Average Loss: 0.431623808418711 | Val Loss: 0.4599476741552353
Epoch: 26 | Average Loss: 0.4251748541049579 | Val Loss: 0.4744401375055313
Epoch: 27 | Average Loss: 0.41920102511843044 | Val Loss: 0.4568607298135757
Epoch: 28 | Average Loss: 0.41487620572649664 | Val Loss: 0.45529378998279574
Epoch: 29 | Average Loss: 0.4131809963233849 | Val Loss: 0.44548725098371506
Epoch: 30 | Average Loss: 0.40610552285747825 | Val Loss: 0.45409399595856664
Epoch: 31 | Average Loss: 0.40244128290683995 | Val Loss: 0.45128483456373214
Epoch: 32 | Average Loss: 0.3980954671178454 | Val Loss: 0.44614095640182494
Epoch: 33 | Average Loss: 0.39427467040036634 | Val Loss: 0.47327806586027144
Epoch: 34 | Average Loss: 0.3901465492102728 | Val Loss: 0.45159193432331085
Epoch: 35 | Average Loss: 0.3871122600450631 | Val Loss: 0.42625175750255584
